Match,EpisodeReward,ScoreFor,ScoreAgainst,StepsDone,Epsilon
292,592.317829,2,0,106159,0.0500
293,52.133539,1,0,106436,0.0500
294,-483.644378,1,0,106767,0.0500
295,324.222794,1,0,107056,0.0500
296,806.499995,2,0,107387,0.0500
297,-462.442572,0,0,107699,0.0500
298,2490.912896,5,0,108037,0.0500
299,227.775209,1,0,108316,0.0500
300,-785.509321,0,1,108650,0.0500
301,-414.872490,0,0,108904,0.0500
302,2360.999674,6,0,109198,0.0500
303,-725.902850,0,1,109469,0.0500
304,-349.897110,1,1,109704,0.0500
305,956.486458,2,0,109949,0.0500
306,-199.989785,0,0,110263,0.0500
307,366.255675,2,0,110577,0.0500
308,124.908704,1,0,110922,0.0500
309,-335.308992,1,1,111265,0.0500
310,585.517452,2,0,111586,0.0500
311,239.512050,1,0,111939,0.0500
312,409.395979,1,0,112311,0.0500
313,410.464041,1,0,112627,0.0500
314,-730.877742,0,1,112900,0.0500
315,1765.942777,4,0,113264,0.0500
316,2288.944107,6,1,113567,0.0500
317,226.747280,1,0,113826,0.0500
318,-992.073022,0,1,114162,0.0500
319,-1138.910800,0,1,114497,0.0500
320,-346.711228,0,0,114807,0.0500
321,464.794429,1,0,115181,0.0500
322,1051.801752,3,0,115512,0.0500
323,-338.079389,0,0,115915,0.0500
324,-362.489693,0,0,116277,0.0500
325,1724.350771,4,0,116567,0.0500
326,269.280786,1,0,116827,0.0500
327,1184.054905,4,1,117154,0.0500
328,1064.618988,3,0,117462,0.0500
329,1802.081069,4,0,117772,0.0500
330,-635.308872,0,1,118060,0.0500
331,-322.755024,0,0,118396,0.0500
332,885.435185,3,1,118773,0.0500
333,762.654840,3,1,119108,0.0500
334,-948.973161,0,1,119389,0.0500
335,4808.422563,10,0,119668,0.0500
336,1320.950070,4,1,119944,0.0500
337,-125.626016,0,0,120240,0.0500
338,-363.158999,0,0,120518,0.0500
339,20.759402,2,0,120800,0.0500
340,1005.644909,3,0,121081,0.0500
341,1793.570343,4,0,121365,0.0500
342,45.361314,1,0,121651,0.0500
343,-269.555737,0,0,121876,0.0500
344,-16.123458,1,0,122175,0.0500
345,243.913613,2,1,122518,0.0500
346,-66.887582,1,1,122833,0.0500
347,-194.426732,0,0,123139,0.0500
348,2198.223738,5,0,123494,0.0500
349,-600.598862,0,0,123759,0.0500
350,-247.953589,0,0,124078,0.0500
351,256.391807,3,1,124369,0.0500
352,81.459812,1,0,124660,0.0500
353,-321.884537,0,0,124927,0.0500
354,31.431463,1,0,125217,0.0500
355,1122.757721,3,0,125504,0.0500
356,144.397128,1,0,125762,0.0500
357,-76.292270,0,0,126041,0.0500
358,2378.803733,5,0,126360,0.0500
359,358.390877,1,0,126676,0.0500
360,173.246418,1,0,126938,0.0500
361,-266.686931,1,1,127190,0.0500
362,119.478745,2,1,127459,0.0500
363,43.136119,1,0,127747,0.0500
364,-1038.582849,0,1,128037,0.0500
365,802.513968,3,1,128365,0.0500
366,257.396132,1,0,128710,0.0500
367,-1088.194517,0,1,129015,0.0500
368,-91.579517,1,0,129282,0.0500
369,-48.042101,1,0,129556,0.0500
370,1595.444125,5,1,129879,0.0500
371,1057.662831,3,0,130231,0.0500
372,383.342295,2,0,130517,0.0500
373,2050.956310,5,0,130845,0.0500
374,111.185324,1,0,131121,0.0500
375,-78.700680,0,0,131410,0.0500
376,387.287771,1,0,131659,0.0500
377,1276.829500,3,0,131917,0.0500
378,302.669242,2,1,132254,0.0500
379,786.492300,2,0,132564,0.0500
380,-860.761441,0,1,132896,0.0500
381,172.356336,1,0,133264,0.0500
382,-411.453942,1,1,133631,0.0500
383,722.297929,2,0,133972,0.0500
384,1654.128905,5,1,134375,0.0500
385,184.316364,1,0,134651,0.0500
386,-976.134989,0,1,134966,0.0500
387,-773.956244,0,1,135225,0.0500
388,-29.190761,2,1,135511,0.0500
389,-573.074293,0,0,135739,0.0500
390,834.082075,3,0,136000,0.0500
391,1041.953717,3,0,136227,0.0500
392,-292.408490,0,0,136511,0.0500
393,-141.338955,1,0,136805,0.0500
394,-140.088265,1,0,137045,0.0500
395,601.483974,2,0,137341,0.0500
396,820.101968,2,0,137608,0.0500
397,275.253272,2,0,137844,0.0500
398,277.060352,1,0,138147,0.0500
399,-18.125799,1,0,138445,0.0500
400,69.034730,2,1,138801,0.0500
401,2511.066215,6,0,139093,0.0500
402,-639.898805,1,2,139400,0.0500
403,-735.016248,1,1,139739,0.0500
404,576.021740,2,0,140004,0.0500
405,-116.419376,0,0,140244,0.0500
406,68.744656,1,0,140475,0.0500
407,-409.438846,0,0,140708,0.0500
408,1351.789294,4,0,140999,0.0500
409,1323.497480,3,0,141306,0.0500
410,216.898403,1,0,141596,0.0500
411,-553.522944,0,0,141824,0.0500
412,719.820149,2,0,142059,0.0500
413,2297.909258,5,0,142378,0.0500
414,-389.192481,0,0,142635,0.0500
415,1112.822076,3,0,142976,0.0500
416,804.579744,2,0,143248,0.0500
417,1919.850436,4,0,143534,0.0500
418,-211.415529,1,1,143878,0.0500
419,195.845042,1,0,144185,0.0500
420,2728.233394,7,1,144527,0.0500
421,-102.407342,1,0,144862,0.0500
422,266.468417,1,0,145142,0.0500
423,1142.930017,3,0,145450,0.0500
424,1088.536921,3,0,145750,0.0500
425,27.392134,1,0,146027,0.0500
426,2256.147705,5,0,146350,0.0500
427,1157.168523,4,0,146656,0.0500
428,3741.616178,8,0,147009,0.0500
429,2767.257756,6,0,147383,0.0500
430,661.736781,2,0,147709,0.0500
431,143.870789,1,0,147979,0.0500
432,304.004956,2,0,148289,0.0500
433,89.188581,1,0,148540,0.0500
434,838.757857,2,0,148814,0.0500
435,741.350342,2,0,149086,0.0500
436,1436.170338,3,0,149133,0.0500
